objName,objID,objInfoFlag,qualityFlag,raMean,decMean,epochMean,ng,nr,ni,nz,ny,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr,dist
PSO J167.4829-12.4513,93051674828048879,302309376,36,167.482939329937,-12.4511761343133,56200.37422268058,1,5,4,1,0,20.822900772094727,0.1794590055942535,21.096799850463867,0.1083090007305145,20.89780044555664,0.1161969974637031,22.560800552368164,0.2470020055770874,-999.0,-999.0,9.058136194421984
PSO J167.4952-12.4557,93051674952783591,444915712,53,167.49520113917544,-12.45565485633521,56580.76392505711,12,16,10,12,13,20.41699981689453,0.0452659986913204,19.5093994140625,0.0170540008693933,19.120100021362305,0.0125569999217987,18.94440078735352,0.0251400005072355,18.78499984741211,0.0363549999892711,9.185677201376814
PSO J167.3456-12.6633,92801673456164272,444915712,53,167.34554873838186,-12.663328961732129,56513.16785513048,12,14,14,15,1,20.9158992767334,0.1078239977359771,20.426000595092773,0.0426540002226829,20.02140045166016,0.0630669966340065,19.89259910583496,0.0485339984297752,19.80599975585937,0.1787610054016113,6.226226512014075
PSO J167.3685-12.7428,92701673684578983,503635968,60,167.36846103986483,-12.742844618743982,56716.40892003091,10,13,12,10,11,15.80780029296875,0.0034159999340772,15.458600044250488,0.0041860002093017,15.324299812316896,0.0030360000673681,15.316699981689451,0.0017450000159442,15.284899711608888,0.0044280001893639,9.823882333534108
PSO J167.4008-12.4565,93051674009782541,444915712,53,167.40082565385006,-12.45651802521572,56628.76702348565,2,12,12,12,1,21.61479949951172,0.3450070023536682,20.70359992980957,0.0762209966778755,20.45389938354492,0.0330239981412887,20.142099380493164,0.0584789998829364,20.317800521850582,0.1656630039215088,7.792995765111633
PSO J167.4080-12.4569,93051674079732164,503635968,60,167.40796451293312,-12.456926421251543,56698.52063438376,10,13,14,10,10,17.23270034790039,0.0052660000510513,16.884000778198242,0.003707000054419,16.73270034790039,0.0035959999077022,16.715499877929688,0.0034910000395029,16.692800521850586,0.0118869999423623,7.73545790119968
PSO J167.4144-12.4516,93051674144158429,503635968,60,167.41439312662405,-12.451642177086658,56362.41400845868,9,15,10,10,12,20.00359916687012,0.0303750000894069,18.752700805664062,0.007335000205785,17.558000564575195,0.0028669999446719,17.019100189208984,0.0046879998408257,16.780099868774414,0.0119899995625019,8.042869385373587
PSO J167.4164-12.4561,93051674164643017,436527104,52,167.41639763265192,-12.456110294603594,56581.49172323097,10,14,13,10,2,20.78400039672852,0.0700189992785453,20.42180061340332,0.0444520004093647,20.33839988708496,0.0489920005202293,20.55069923400879,0.0654110014438629,19.111799240112305,0.174685999751091,7.775706148806863
PSO J167.4329-12.4581,93051674329030826,436527104,52,167.43289594848153,-12.458106284112286,56661.289641549,10,15,16,11,1,21.65130043029785,0.1621199995279312,20.93409919738769,0.0457740016281604,20.52300071716309,0.0447669997811317,20.58880043029785,0.0933419987559318,20.270700454711918,0.2010490000247955,7.735046012262185
PSO J167.4393-12.4579,93051674393150887,444915712,53,167.4393073040396,-12.457913679041438,56690.296239641946,6,10,17,14,6,21.535200119018555,0.1046300008893013,20.48360061645508,0.0570929981768131,19.902700424194336,0.0320170000195503,19.69379997253418,0.045839000493288,19.164400100708008,0.0985679998993873,7.810875954207413
PSO J167.4460-12.4530,93051674460076843,436527104,52,167.44597216804183,-12.452991976910203,56635.36634299875,11,14,11,13,2,21.359399795532227,0.1047260016202926,20.968799591064453,0.0441620014607906,21.050500869750977,0.0802489966154098,20.654600143432617,0.0801239982247352,19.71999931335449,0.1592410057783126,8.184133531198446
PSO J167.3252-12.6664,92801673252060732,436527104,52,167.32520644490225,-12.666368466088924,56540.41392400222,1,6,15,12,7,22.181900024414062,0.2395060062408447,20.78089904785156,0.017578000202775,20.1609001159668,0.058152001351118,19.7898006439209,0.05460200086236,19.113500595092773,0.1791500002145767,7.216108271164874
PSO J167.3910-12.4562,93051673910352980,436527104,52,167.39100763361532,-12.456196213524114,56704.47755722754,9,9,17,11,7,19.80270004272461,0.0294230002909898,19.41629981994629,0.0310239996761083,19.260900497436523,0.0124970003962516,19.144100189208984,0.0172840002924203,18.812599182128903,0.100442998111248,7.895380722129549
PSO J167.2765-12.6646,92801672767022911,436527104,52,167.2765349099761,-12.664584340743668,56425.71016458422,1,10,15,10,0,21.944799423217773,0.1970559954643249,21.832300186157227,0.1310209929943084,20.885099411010746,0.1943359971046447,20.830400466918945,0.0932840034365654,-999.0,-999.0,9.530580264350519
PSO J167.6324-12.3688,93151676324647792,503635968,60,167.63243197767102,-12.368787706774636,56521.03739396462,13,15,11,15,12,15.11240005493164,0.0014159999554976,14.74880027770996,0.0010489999549463,14.607399940490724,0.0027540000155568,14.58590030670166,0.0015559999737888,14.55500030517578,0.0020749999675899,18.452760583089024
PSO J167.6611-12.3742,93151676612121283,436527104,52,167.66113772432632,-12.374213249675078,56717.26287568834,1,10,16,11,0,21.86389923095703,0.1834259927272796,20.885400772094727,0.0289389993995428,20.589000701904297,0.0607680007815361,20.3125,0.0338120013475418,-999.0,-999.0,19.497869471339637
PSO J167.6625-12.3718,93151676625594253,444915712,53,167.66251736845533,-12.371772689437696,56629.8949528315,1,10,16,14,3,21.746999740600582,0.1834039986133575,20.534099578857425,0.0921429991722107,20.08209991455078,0.0422349981963634,19.735200881958008,0.0261419992893934,19.416000366210938,0.0289019998162984,19.656099293467584
PSO J167.4298-12.6104,92861674298727953,436527104,52,167.42984727482704,-12.61037397913341,56708.08586984043,8,15,15,10,12,21.45929908752441,0.1140870004892349,20.499099731445312,0.0328090004622936,19.57710075378418,0.0297459997236728,19.236499786376957,0.0212900005280971,19.00909996032715,0.0475840009748935,1.747140993619747
PSO J167.4407-12.6161,92861674407391086,503635968,60,167.4407290761344,-12.616099828445424,56686.91815443385,11,14,16,13,11,17.13450050354004,0.0036899999249726,16.794200897216797,0.0029639999847859,16.66200065612793,0.0029239999130368,16.64259910583496,0.0046509997919201,16.614900588989258,0.010063000023365,2.4134457727939065
PSO J167.6712-12.7888,92651676711563830,444915712,53,167.6711604052374,-12.788766444384772,56496.85223170768,6,12,16,16,13,20.876300811767575,0.0690599977970123,19.68099975585937,0.0211859997361898,19.075000762939453,0.0175889991223812,19.05340003967285,0.0430179983377456,18.7450008392334,0.0859569981694221,19.64172631572613
PSO J167.6760-12.7908,92651676760591478,436527104,52,167.67599895980513,-12.790745513639644,56594.65036287717,16,15,20,16,0,20.7632999420166,0.0528529994189739,20.506200790405277,0.0311590004712343,20.401100158691406,0.0633969977498054,20.485700607299805,0.0367660000920295,-999.0,-999.0,19.943279720309658
PSO J167.3664-12.6110,92861673663677390,444915712,53,167.36639301266658,-12.611017819423726,56671.684432092414,1,12,14,8,0,21.56110000610352,0.2119790017604828,21.084999084472656,0.0675489977002143,20.805599212646484,0.0549230016767978,20.328800201416016,0.0399990007281303,-999.0,-999.0,3.25671757610824
PSO J167.3803-12.6142,92861673803023311,436527104,52,167.38029548739704,-12.614231404931155,56673.64745017931,14,18,20,15,13,18.24329948425293,0.0082890000194311,17.88640022277832,0.0046210000291466,17.75979995727539,0.0036230001132935,17.779399871826172,0.0053240000270307,17.737199783325195,0.0071859997697174,2.6683002962912847
PSO J167.3848-12.6141,92861673847823510,503635968,60,167.38477962245273,-12.614074251412202,56655.33881166081,15,13,18,15,16,18.59449958801269,0.0106880003586411,18.056400299072266,0.0080930003896355,17.832500457763672,0.0059380000457167,17.77039909362793,0.0153700001537799,17.629499435424805,0.0286710001528263,2.4614867416638893
PSO J167.3865-12.6094,92861673865449066,436527232,52,167.3865168342311,-12.609439772245942,56581.74634288243,3,15,18,16,13,22.4773006439209,0.2062910050153732,20.67140007019043,0.0318720005452632,19.633699417114254,0.0171050000935792,19.2007999420166,0.0118399998173117,18.872699737548828,0.0394649989902973,2.19760811204155
PSO J167.4012-12.7005,92751674011599922,444674048,53,167.40117110988407,-12.700559810611688,56004.60521051134,1,2,1,1,0,19.90089988708496,0.104262001812458,20.768999099731445,0.1153189986944198,20.78009986877441,0.1665579974651336,20.24970054626465,0.1735859960317611,-999.0,-999.0,6.9377429272921285
PSO J167.4040-12.7004,92751674039739959,436527104,52,167.4039683418788,-12.70037507150957,56760.59149387643,14,16,20,14,13,19.50659942626953,0.0215109996497631,18.867900848388672,0.0122079998254776,18.606000900268555,0.009537000209093,18.491500854492188,0.0110640004277229,18.384700775146484,0.0541630014777183,6.909511301526764
PSO J167.4105-12.7074,92751674106291548,436527104,52,167.41049022097977,-12.707435413520516,56655.3066612313,2,11,9,4,0,20.15589904785156,0.0001840000040829,21.1476993560791,0.1048099994659423,21.25469970703125,0.0381029993295669,20.96030044555664,0.2129279971122741,-999.0,-999.0,7.308490644925724
PSO J167.1249-12.4612,93041671249826952,444915712,53,167.12493504895392,-12.461179519875817,56510.39295038991,4,7,12,10,9,20.92790031433105,0.1649760007858276,19.80290031433105,0.0608670003712177,19.15290069580078,0.0244110003113746,18.988399505615234,0.0318679995834827,18.69879913330078,0.0601259991526603,18.906457710568667
PSO J167.1355-12.4628,93041671354705104,444915712,53,167.1355104049738,-12.46276452722792,56769.48499058265,2,8,11,5,0,21.444499969482425,0.2155179977416992,20.89189910888672,0.0372599996626377,20.75160026550293,0.0746389999985694,20.499799728393555,0.1706700026988983,-999.0,-999.0,18.28672417499785
PSO J167.1356-12.4618,93041671356546333,436527104,52,167.1355840388629,-12.4617746546059,56654.17594850015,12,15,14,7,1,20.94219970703125,0.050145998597145,20.749099731445312,0.0392640009522438,20.83639907836914,0.1509599983692169,20.732200622558597,0.0378369987010955,20.60269927978516,0.1886380016803741,18.306722012206194
PSO J167.1598-12.4640,93041671598453551,436527104,52,167.15980507716748,-12.464044022153804,56681.46697631328,1,11,18,11,3,22.19109916687012,0.1914989948272705,21.29179954528809,0.0489870011806488,20.661800384521484,0.0546660013496875,20.292299270629883,0.0444790013134479,20.27330017089844,0.1411429941654205,16.929818285194973
PSO J167.1627-12.4655,93041671628351758,436527104,52,167.16271741891006,-12.465500023119176,56729.384935656,10,13,17,10,5,20.20170021057129,0.0178040005266666,19.96820068359375,0.0213469993323087,19.98859977722168,0.0416040010750293,20.03160095214844,0.0531320013105869,20.20560073852539,0.0898369997739791,16.73448857300817
PSO J167.1816-12.4608,93041671816977417,436527104,52,167.1816285967707,-12.460811946297197,56788.8476654426,1,10,17,7,0,21.42569923400879,0.1573099941015243,21.340599060058597,0.0737719982862472,20.762300491333008,0.0603259988129138,20.601900100708008,0.1201519966125488,-999.0,-999.0,15.849208057457112
PSO J167.4466-12.8549,92571674466524472,503635968,60,167.44663020591832,-12.85493351700525,56497.68884863658,14,16,19,13,14,19.24690055847168,0.0138349998742342,18.0132999420166,0.0043999999761581,17.13800048828125,0.0048179998993873,16.742399215698242,0.0030580000020563,16.53260040283203,0.0078520001843571,16.269944297459016
PSO J167.4543-12.8527,92571674543367202,436527104,52,167.45429828326175,-12.852668207943418,56387.18649193586,9,16,13,13,10,20.097299575805664,0.0733949989080429,19.584400177001957,0.013154000043869,19.44129943847656,0.0156449992209672,19.387399673461918,0.0207640007138252,18.92449951171875,0.0257190000265836,16.19658147530185
PSO J167.4558-12.8527,92571674558657179,503635968,60,167.4558366237232,-12.85268768098329,56333.0411149853,15,15,12,16,15,16.319299697875977,0.0026010000146925,15.91349983215332,0.0017140000127255,15.765700340270996,0.004505000077188,15.723999977111816,0.001912000006996,15.675700187683104,0.0061570000834763,16.211635314480766
PSO J167.4780-12.8541,92571674779665622,1384439808,165,167.4779682920257,-12.854045508548776,56386.69697033287,3,4,2,1,0,21.07150077819824,0.0340190008282661,21.15780067443848,0.1269679963588714,20.812700271606445,0.0268370006233453,21.021299362182617,0.2080900073051452,-999.0,-999.0,16.546908599201725
PSO J167.4842-12.8539,92571674842235684,503635968,60,167.4841937956706,-12.853944903936078,56223.15062594964,14,17,8,14,14,18.96500015258789,0.0103359995409846,18.2189998626709,0.0055209998972713,17.91510009765625,0.0073710000142455,17.765399932861328,0.0095530003309249,17.628700256347656,0.0219790004193782,16.631137142105075
PSO J167.4916-12.8520,92571674915828070,436527104,52,167.49157803502337,-12.852036814915646,56542.12892252824,5,9,13,1,0,21.47800064086914,0.1911340057849884,21.10689926147461,0.1007779985666275,20.660400390625,0.0983809977769851,20.502500534057617,0.1391389966011047,-999.0,-999.0,16.638193100838773
PSO J167.4935-12.8562,92571674935902935,436527104,52,167.49351557652625,-12.856212230851792,56446.79541948354,10,13,12,6,2,21.45439910888672,0.1276209950447082,21.324199676513672,0.0493590012192726,21.298999786376957,0.1629070043563842,20.992799758911133,0.156140998005867,20.239200592041016,0.1878329962491989,16.91122664394279
PSO J167.4987-12.8559,92571674986773299,503635968,60,167.49865625513516,-12.855927879848872,56306.40006416329,15,13,12,14,14,18.117000579833984,0.0053099999204277,17.584800720214844,0.0035180000122636,17.381000518798828,0.0060939998365938,17.319599151611328,0.0041860002093017,17.246999740600586,0.01101899985224,16.984094372224067
PSO J167.5018-12.8537,92571675018536014,503635968,60,167.50182580348542,-12.853667239730315,56330.52782658422,15,13,16,13,13,16.94029998779297,0.0020379999186843,16.520000457763672,0.0023209999781101,16.355300903320312,0.002430000109598,16.31559944152832,0.0034300000406801,16.26740074157715,0.0075400001369416,16.912665658103077
PSO J167.5037-12.8549,92571675036804521,503635968,60,167.50365886225686,-12.854908794307606,56376.56571703564,12,13,16,11,13,19.581899642944336,0.0223210006952285,18.337499618530277,0.0060620000585913,17.358800888061523,0.0044289999641478,16.909000396728516,0.0050980001688003,16.654499053955078,0.013171000406146,17.01779225749883
PSO J167.1945-12.3468,93181671945274191,512024576,61,167.1944897274924,-12.346826489285844,56482.37116915728,6,12,4,14,12,19.8705997467041,0.0234500002115964,18.894699096679688,0.0179619994014501,18.34469985961914,0.0084260003641247,18.176300048828125,0.0162230003625154,17.904199600219727,0.0195889994502067,19.480726293909516
PSO J167.7031-12.6893,92771677030883198,436527104,52,167.70308722237064,-12.689300253632988,56515.01498757251,2,14,14,7,8,22.545299530029297,0.4372490048408508,20.98740005493164,0.0185289997607469,20.03420066833496,0.038391001522541,19.622900009155277,0.0300689991563558,19.56730079650879,0.102471999824047,18.403027720043347
PSO J167.7202-12.6842,92771677202369322,503635968,60,167.72019767732093,-12.684197006192145,56742.24111658578,10,15,17,8,8,18.848800659179688,0.0230459999293088,17.797399520874023,0.0044619999825954,17.337600708007812,0.0037700000684708,17.145299911499023,0.0059759998694062,17.033300399780273,0.0216830000281333,19.276334169279238
PSO J167.4335-12.4733,93031674335632485,503635968,60,167.43351630681383,-12.473253563181611,56525.67841547053,13,13,13,12,13,16.64889907836914,0.0029029999859631,15.698699951171877,0.0036359999794512,15.25189971923828,0.0017020000377669,15.122699737548828,0.0014319999609142,14.99209976196289,0.0031179999932646,6.84299553106803
PSO J167.4392-12.4751,93031674392800346,436527104,52,167.43924450834243,-12.475063153431126,56618.30697278457,12,16,14,11,8,21.013900756835938,0.0382529981434345,20.162399291992188,0.0384920015931129,19.869600296020508,0.0257849991321563,19.751399993896484,0.0419120006263256,19.79159927368164,0.0761329978704452,6.8029387470107245
PSO J167.4535-12.4701,93031674535426218,503635968,60,167.45348796462733,-12.4701378399428,56700.953598893975,12,14,17,16,13,16.052000045776367,0.0038350000977516,15.666999816894531,0.0039479997940361,15.520099639892578,0.0014459999511018,15.502699851989746,0.0020020001102238,15.474300384521484,0.0054020001552999,7.3190583015393145
PSO J167.6616-12.7846,92651676615878896,436527104,52,167.6615874464787,-12.784565310461586,56370.47301915918,10,17,21,18,16,21.53199958801269,0.1146209985017776,20.69499969482422,0.0216600000858306,19.37969970703125,0.0141780003905296,18.782100677490234,0.0156929995864629,18.531200408935547,0.0589420013129711,19.035516334165404
PSO J167.7124-12.6131,92861677123954597,436527104,52,167.7123668230383,-12.613108409621873,56730.84359979117,6,14,18,11,10,21.463499069213867,0.1764329969882965,20.572599411010746,0.0290849991142749,19.93149948120117,0.0284550003707408,19.581199645996094,0.0303680002689361,19.604999542236328,0.2283049970865249,17.953539721844475
PSO J167.7227-12.6119,92861677226846022,436527104,52,167.72266555204928,-12.611944192842651,56602.54057232084,11,16,18,15,12,21.45800018310547,0.1686509996652603,20.10790061950684,0.0344059988856315,18.97130012512207,0.0082539999857544,18.462099075317383,0.0157559998333454,18.21330070495605,0.0180380009114742,18.562892005273174
PSO J167.7442-12.6160,92861677441261178,444915712,53,167.74421072603374,-12.615957272245511,56686.505610787135,3,8,10,6,0,21.619199752807617,0.2373470067977905,21.04949951171875,0.0256849993020296,20.782699584960938,0.0596019998192787,20.482200622558597,0.1984989941120147,-999.0,-999.0,19.87179916348583
PSO J167.3233-12.3612,93161673232766990,436527104,52,167.32325676811942,-12.361200305703887,56237.58461882754,1,8,7,13,9,21.562299728393555,0.1420689970254898,20.46640014648437,0.0397690013051033,19.622699737548828,0.0519619993865489,18.976900100708008,0.0237179994583129,18.66900062561035,0.0515079982578754,14.537185478147979
PSO J167.3233-12.3638,93161673233203873,503635968,60,167.32328740549409,-12.36377699134045,56663.023226362566,5,10,4,10,7,18.553699493408203,0.0172240007668733,18.0221004486084,0.0078769996762275,17.83690071105957,0.0011080000549554,17.715700149536133,0.0050650001503527,17.76959991455078,0.0002589999930933,14.393359505124533
PSO J167.3375-12.3623,93161673375955707,310456320,37,167.33754604,-12.36228579,55271.92440972,1,1,1,1,0,18.607799530029297,0.0333259999752044,19.324199676513672,0.0712179988622665,18.26919937133789,0.033500999212265,20.139799118041992,0.1686789989471435,-999.0,-999.0,14.17524250121518
PSO J167.3439-12.3652,93161673439142182,436527104,52,167.34387665859035,-12.365165753536534,56427.635718426856,8,14,8,15,10,20.888599395751957,0.1124970018863678,19.796300888061523,0.0163979995995759,19.087099075317383,0.0636510029435157,18.76440048217773,0.0216749999672174,18.46109962463379,0.0340539999306201,13.891585433733015
PSO J167.3551-12.3657,93161673551051588,444915712,53,167.3550829640856,-12.365673462433984,56487.115750146935,5,10,14,13,7,19.59149932861328,0.0803409963846206,19.267000198364254,0.0079539995640516,19.068300247192383,0.052021998912096,19.00180053710937,0.0478309988975524,18.830799102783203,0.1505859941244125,13.672338321880117
PSO J167.3576-12.3597,93161673575908684,436527104,52,167.3575605324522,-12.359726962518394,56634.54314000014,8,11,18,14,3,20.316699981689453,0.0630050003528595,20.237199783325195,0.0461839996278286,20.17530059814453,0.0745100006461143,20.21419906616211,0.0610469989478588,21.54840087890625,0.0162540003657341,13.980131249902929
PSO J167.3648-12.3629,93161673648754882,436527104,52,167.36484439964897,-12.362946275637816,56765.71806557213,8,16,12,12,9,18.961200714111328,0.0402650013566017,18.59189987182617,0.0070899999700486,18.44599914550781,0.0063229999504983,18.444900512695312,0.0101020000874996,18.24570083618164,0.0396450012922287,13.69138003884175
PSO J167.3995-12.9181,92491673996068683,436527104,52,167.39955059681182,-12.918067895547846,56630.32354484386,16,17,18,12,12,19.673599243164062,0.0233650002628564,19.086000442504883,0.0127360001206398,18.909299850463867,0.0135819995775818,18.806100845336918,0.0171819999814033,18.77549934387207,0.0505810007452964,19.96256628807773
PSO J167.2924-12.7065,92751672924832713,436527104,52,167.29242378916558,-12.706436688172092,56464.347129930895,11,15,16,17,6,21.037399291992188,0.0612629987299442,20.42849922180176,0.0328599996864795,19.99810028076172,0.0160029996186494,19.684200286865234,0.0415210016071796,19.52790069580078,0.0872180014848709,10.2979925893634
PSO J167.3189-12.7049,92751673189214552,503635968,60,167.31891168663932,-12.70489182335835,56581.76061876753,11,16,20,13,11,19.5177001953125,0.0303000006824731,18.353700637817383,0.0069900001399219,17.6835994720459,0.0059310002252459,17.31679916381836,0.0065770000219345,17.133699417114258,0.015625,9.163925668048565
